order_id,order_detail_id,product_id,unit_price,order_qty,line_total
61248,76948,779,1391.994,2,2783.988
61264,77086,939,37.254,4,149.016
61222,76469,985,338.994,2,677.988
61238,76762,859,14.694,4,58.776
61248,76949,869,41.994,4,167.976
61264,77087,797,672.294,3,2016.882
61218,76421,910,31.584,4,126.336
61238,76763,798,672.294,2,1344.588
61248,76950,707,20.994,4,83.976
61264,77088,976,1020.594,4,4082.376
61222,76470,980,461.694,1,461.694
61238,76764,707,20.994,5,104.97
61248,76951,867,41.994,10,419.94
61264,77089,977,323.994,1,323.994
61218,76422,877,4.77,9,42.93
61238,76765,865,38.1,4,152.4
61248,76952,714,29.994,7,209.958
61264,77090,798,672.294,2,1344.588
61222,76471,992,323.994,1,323.994
61238,76766,870,2.994,7,20.958
61248,76953,864,36.83,14,505.3076
61264,77091,722,202.332,1,202.332
61218,76423,988,338.994,3,1016.982
61238,76767,877,4.77,6,28.62
61248,76954,883,32.394,4,129.576
61264,77092,875,5.394,1,5.394
61222,76472,780,1391.994,2,2783.988
61238,76768,976,1020.594,3,3061.782
61248,76955,715,29.994,2,59.988
61245,76918,964,445.41,1,445.41
61218,76424,707,20.994,5,104.97
61252,77002,997,323.994,1,323.994
61248,76956,952,12.144,2,24.288
61252,77003,940,48.594,1,48.594
61222,76473,981,461.694,3,1385.082
61263,77049,877,4.77,2,9.54
61248,76957,809,37.152,3,111.456
61263,77050,954,1430.442,2,2860.884
61218,76425,808,26.724,2,53.448
61263,77051,962,445.41,3,1336.23
61248,76958,743,809.76,2,1619.52
61263,77052,712,5.394,9,48.546
61222,76474,989,323.994,5,1619.97
61263,77053,895,200.052,5,1000.26
61248,76959,920,158.43,5,792.15
61263,77054,870,2.994,3,8.982
61218,76426,867,41.994,2,83.988
61263,77055,859,14.694,3,44.082
61248,76960,747,809.76,2,1619.52
61263,77056,966,1430.442,1,1430.442
61222,76475,869,41.994,9,377.946
61263,77057,711,20.994,6,125.964
61248,76961,712,5.394,3,16.182
61263,77058,865,38.1,4,152.4
61218,76427,880,32.994,4,131.976
61263,77059,716,29.994,5,149.97
61248,76962,996,72.894,3,218.682
61263,77060,864,38.1,7,266.7
61222,76476,868,41.994,2,83.988
61263,77061,858,14.694,5,73.47
61248,76963,780,1391.994,2,2783.988
61263,77062,883,32.394,3,97.182
61218,76428,883,32.394,4,129.576
61263,77063,900,200.052,2,400.104
61248,76964,783,1376.994,6,8261.964
61263,77064,965,445.41,2,890.82
61222,76477,937,48.594,2,97.188
61263,77065,884,31.3142,12,368.254992
61248,76965,876,72.0,7,504.0
61263,77066,880,32.994,2,65.988
61218,76429,712,5.394,8,43.152
61263,77067,885,602.346,2,1204.692
61248,76966,904,218.454,4,873.816
61263,77068,957,1430.442,7,10013.094
61222,76478,988,338.994,2,677.988
61263,77069,953,728.91,1,728.91
61248,76967,781,1391.994,3,4175.982
61263,77070,881,32.394,4,129.576
61218,76430,925,149.874,3,449.622
61263,77071,708,20.994,5,104.97
61248,76968,917,158.43,5,792.15
61263,77072,889,602.346,1,602.346
61222,76479,983,461.694,3,1385.082
61263,77073,707,20.994,7,146.958
61248,76969,881,32.394,6,194.364
61263,77074,715,29.994,6,179.964
61218,76431,779,1391.994,5,6959.97
61263,77075,886,200.052,2,400.104
61248,76970,711,20.994,2,41.988
61263,77076,892,602.346,5,3011.73
61222,76480,905,218.454,1,218.454
61263,77077,876,72.0,8,576.0
61248,76971,948,63.9,7,447.3
61263,77078,961,445.41,2,890.82
61218,76432,716,29.994,3,89.982
61263,77079,714,29.994,4,119.976
61248,76972,988,338.994,1,338.994
61263,77080,972,728.91,3,2186.73
61222,76481,917,158.43,1,158.43
61270,77129,878,21.98,1,21.98
61248,76973,708,20.994,4,83.976
61277,77140,987,564.99,1,564.99
61218,76433,864,38.1,8,304.8
61277,77141,883,53.99,1,53.99
61248,76974,716,29.994,2,59.988
61277,77142,712,8.99,1,8.99
61222,76482,982,461.694,1,461.694
61288,77165,921,4.99,1,4.99
61248,76975,909,23.484,5,117.42
61288,77166,929,29.99,1,29.99
61218,76434,711,20.994,8,167.952
61288,77167,711,34.99,1,34.99
61248,76976,944,158.43,1,158.43
61295,77181,921,4.99,1,4.99
61222,76483,781,1391.994,2,2783.988
61295,77182,873,2.29,1,2.29
61250,76997,782,1376.994,2,2753.988
61302,77201,784,2294.99,1,2294.99
61218,76435,743,809.76,1,809.76
61302,77202,870,4.99,1,4.99
61250,76998,869,41.994,2,83.988
61302,77203,871,9.99,1,9.99
61222,76484,782,1376.994,4,5507.976
61250,76999,867,41.994,2,83.988
61218,76436,924,149.874,4,599.496
61265,77101,765,563.7528,1,563.7528
61225,76518,864,38.1,5,190.5
61267,77111,965,445.41,7,3117.87
61218,76437,884,31.3142,12,368.254992
61267,77112,895,200.052,3,600.156
61225,76519,969,1430.442,1,1430.442
61267,77113,954,1430.442,4,5721.768
61218,76438,865,38.1,4,152.4
61267,77114,889,602.346,5,3011.73
61225,76520,965,445.41,2,890.82
61267,77115,957,1430.442,2,2860.884
61229,76603,868,41.994,2,83.988
61267,77116,892,602.346,2,1204.692
61225,76521,953,728.91,2,1457.82
61267,77117,900,200.052,1,200.052
61229,76604,707,20.994,8,167.952
61267,77118,899,200.052,3,600.156
61225,76522,979,445.41,1,445.41
61267,77119,886,200.052,1,200.052
61229,76605,858,14.694,3,44.082
61267,77120,916,31.584,2,63.168
61225,76523,966,1430.442,4,5721.768
61267,77121,966,1430.442,2,2860.884
61229,76606,859,14.2042,11,153.121276
61267,77122,969,1430.442,2,2860.884
61225,76524,972,728.91,2,1457.82
61267,77123,953,728.91,1,728.91
61229,76607,904,218.454,1,218.454
61267,77124,893,602.346,2,1204.692
61225,76525,961,445.41,2,890.82
61267,77125,972,728.91,2,1457.82
61229,76608,784,1376.994,3,4130.982
61282,77151,873,2.29,1,2.29
61226,76526,945,54.894,1,54.894
61284,77155,931,21.49,1,21.49
61229,76609,880,32.994,5,164.97
61284,77156,873,2.29,1,2.29
61226,76527,877,4.77,3,14.31
61299,77192,930,35.0,1,35.0
61229,76610,917,158.43,1,158.43
61299,77193,921,4.99,1,4.99
61226,76528,884,32.394,6,194.364
61301,77198,795,2443.35,1,2443.35
61229,76611,714,29.994,5,149.97
61301,77199,922,3.99,1,3.99
61226,76529,883,32.394,1,32.394
61301,77200,933,32.6,1,32.6
61229,76612,881,32.394,4,129.576
61226,76530,996,72.894,1,72.894
61229,76613,951,242.994,1,242.994
61226,76531,712,5.394,5,26.97
61229,76614,809,37.152,4,148.608
61226,76532,952,12.144,1,12.144
61229,76615,712,5.394,8,43.152
61226,76533,715,29.994,7,209.958
61229,76616,876,72.0,3,216.0
61226,76534,708,20.994,3,62.982
61229,76617,808,26.724,3,80.172
61239,76769,870,2.994,4,11.976
61229,76618,883,32.394,4,129.576
61239,76770,708,20.994,4,83.976
61229,76619,869,41.994,2,83.988
61239,76771,883,32.394,8,259.152
61229,76620,910,31.584,1,31.584
61239,76772,716,29.994,6,179.964
61229,76621,924,149.874,1,149.874
61239,76773,808,26.724,2,53.448
61229,76622,715,29.994,3,89.982
61239,76774,951,242.994,5,1214.97
61229,76623,945,54.894,3,164.682
61239,76775,937,48.594,2,97.188
61229,76624,925,149.874,2,299.748
61239,76776,944,158.43,2,316.86
61229,76625,870,2.994,4,11.976
61239,76777,864,38.1,4,152.4
61229,76626,949,105.294,1,105.294
61239,76778,783,1376.994,2,2753.988
61229,76627,780,1391.994,1,1391.994
61239,76779,869,41.994,2,83.988
61229,76628,996,72.894,3,218.682
61239,76780,858,14.694,4,58.776
61229,76629,711,20.994,4,83.976
61239,76781,996,72.894,1,72.894
61229,76630,783,1376.994,2,2753.988
61239,76782,880,32.994,6,197.964
61229,76631,920,158.43,4,633.72
61239,76783,711,20.994,7,146.958
61229,76632,748,818.7,4,3274.8
61239,76784,780,1391.994,1,1391.994
61229,76633,867,41.994,5,209.97
61239,76785,924,149.874,2,299.748
61229,76634,865,38.1,8,304.8
61239,76786,748,818.7,1,818.7
61229,76635,905,218.454,2,436.908
61239,76787,904,218.454,1,218.454
61229,76636,742,818.7,1,818.7
61239,76788,715,29.994,5,149.97
61229,76637,716,29.994,7,209.958
61239,76789,920,158.43,2,316.86
61229,76638,884,32.394,7,226.758
61239,76790,881,32.394,4,129.576
61229,76639,909,23.484,2,46.968
61239,76791,782,1376.994,1,1376.994
61229,76640,864,38.1,2,76.2
61239,76792,876,72.0,6,432.0
61229,76641,944,158.43,1,158.43
61239,76793,743,809.76,4,3239.04
61229,76642,779,1391.994,2,2783.988
61239,76794,712,5.394,6,32.364
61229,76643,743,809.76,2,1619.52
61239,76795,948,63.9,1,63.9
61229,76644,708,20.994,7,146.958
61239,76796,905,218.454,1,218.454
61229,76645,781,1391.994,1,1391.994
61239,76797,910,31.584,1,31.584
61229,76646,988,338.994,1,338.994
61239,76798,867,41.994,2,83.988
61229,76647,877,4.77,2,9.54
61239,76799,707,20.994,3,62.982
61236,76723,864,38.1,2,76.2
61239,76800,917,158.43,2,316.86
61236,76724,976,1020.594,4,4082.376
61239,76801,809,37.152,3,111.456
61236,76725,874,5.394,9,48.546
61239,76802,909,23.484,1,23.484
61236,76726,875,5.394,10,53.94
61239,76803,865,38.1,3,114.3
61236,76727,998,323.994,3,971.982
61239,76804,952,12.144,4,48.576
61236,76728,999,323.994,1,323.994
61239,76805,714,29.994,2,59.988
61236,76729,973,1020.594,8,8164.752
61239,76806,884,32.394,6,194.364
61243,76858,801,672.294,2,1344.588
61239,76807,779,1391.994,2,2783.988
61243,76859,999,323.994,2,647.988
61239,76808,877,4.77,4,19.08
61243,76860,715,29.994,10,299.94
61239,76809,925,149.874,3,449.622
61243,76861,865,38.1,2,76.2
61239,76810,859,14.694,7,102.858
61243,76862,714,29.994,3,89.982
61240,76811,708,20.994,2,41.988
61243,76863,880,32.994,7,230.958
61240,76812,977,323.994,2,647.988
61243,76864,711,20.994,4,83.976
61240,76813,858,14.694,2,29.388
61243,76865,938,24.294,2,48.588
61240,76814,884,32.394,6,194.364
61243,76866,835,356.898,3,1070.694
61240,76815,876,72.0,4,288.0
61243,76867,976,1020.594,2,2041.188
61240,76816,999,323.994,2,647.988
61243,76868,738,202.332,2,404.664
61240,76817,880,32.994,4,131.976
61243,76869,793,1466.01,2,2932.02
61240,76818,875,5.394,1,5.394
61243,76870,884,32.394,8,259.152
61240,76819,836,356.898,1,356.898
61243,76871,859,14.694,4,58.776
61240,76820,798,672.294,1,672.294
61243,76872,876,72.0,8,576.0
61240,76821,738,202.332,2,404.664
61243,76873,974,1020.594,1,1020.594
61240,76822,883,32.394,7,226.758
61243,76874,708,20.994,3,62.982
61240,76823,793,1466.01,2,2932.02
61243,76875,716,29.994,1,29.994
61240,76824,715,29.994,10,299.94
61243,76876,858,14.694,4,58.776
61240,76825,712,5.394,4,21.576
61243,76877,973,1020.594,1,1020.594
61240,76826,707,20.994,7,146.958
61243,76878,870,2.994,3,8.982
61240,76827,998,323.994,2,647.988
61243,76879,881,32.394,6,194.364
61240,76828,974,1020.594,1,1020.594
61243,76880,864,38.1,8,304.8
61240,76829,714,29.994,5,149.97
61243,76881,797,672.294,1,672.294
61240,76830,973,1020.594,3,3061.782
61243,76882,998,323.994,2,647.988
61240,76831,711,20.994,2,41.988
61243,76883,712,5.394,6,32.364
61240,76832,865,38.1,3,114.3
61243,76884,883,32.394,10,323.94
61240,76833,801,672.294,1,672.294
61243,76885,707,20.994,2,41.988
61240,76834,859,14.694,7,102.858
61243,76886,877,4.77,5,23.85
61240,76835,938,24.294,1,24.294
61247,76922,998,323.994,2,647.988
61240,76836,864,36.83,14,505.3076
61247,76923,999,323.994,1,323.994
61240,76837,716,29.994,4,119.976
61247,76924,864,38.1,6,228.6
61240,76838,940,48.594,3,145.782
61247,76925,874,5.394,1,5.394
61240,76839,877,4.77,6,28.62
61247,76926,973,1020.594,2,2041.188
61240,76840,870,2.994,7,20.958
61247,76927,875,5.394,3,16.182
61240,76841,881,32.394,3,97.182
61254,77006,957,1430.442,2,2860.884
61240,76842,873,1.374,2,2.748
61254,77007,969,1430.442,1,1430.442
61257,77017,875,5.394,3,16.182
61254,77008,958,445.41,1,445.41
61257,77018,884,32.394,1,32.394
61254,77009,965,445.41,1,445.41
61254,77010,954,1430.442,2,2860.884
61261,77047,865,38.1,1,38.1
61268,77126,900,200.052,3,600.156
61272,77132,921,4.99,1,4.99
61272,77133,873,2.29,1,2.29
61279,77147,784,2294.99,1,2294.99
61279,77148,878,21.98,1,21.98
61286,77160,929,29.99,1,29.99
61286,77161,921,4.99,1,4.99
61293,77176,870,4.99,1,4.99
61293,77177,711,34.99,1,34.99
61293,77178,715,49.99,1,49.99
61297,77184,934,28.99,1,28.99
61297,77185,923,4.99,1,4.99
61297,77186,872,8.99,1,8.99
61297,77187,870,4.99,1,4.99
61297,77188,882,53.99,1,53.99
61304,77206,953,1214.85,1,1214.85
61304,77207,870,4.99,1,4.99
61304,77208,872,8.99,1,8.99
61304,77209,707,34.99,1,34.99
61311,77223,999,539.99,1,539.99
61311,77224,872,8.99,1,8.99
61319,77240,922,3.99,1,3.99
61335,77277,869,69.99,1,69.99
61323,77250,973,1700.99,1,1700.99
61325,77254,976,1700.99,1,1700.99
61315,77230,932,24.99,1,24.99
61314,77229,876,120.0,1,120.0
61313,77226,976,1700.99,1,1700.99
61322,77248,873,2.29,1,2.29
61319,77241,931,21.49,1,21.49
61337,77280,870,4.99,1,4.99
61323,77251,711,34.99,1,34.99
61325,77255,881,53.99,1,53.99
61315,77231,922,3.99,1,3.99
61316,77235,929,29.99,1,29.99
61313,77227,712,8.99,1,8.99
61322,77249,876,120.0,1,120.0
61319,77242,873,2.29,1,2.29
61344,77296,921,4.99,1,4.99
61324,77252,973,1700.99,1,1700.99
61325,77256,860,24.49,1,24.49
61315,77232,711,34.99,1,34.99
61316,77236,873,2.29,1,2.29
61313,77228,711,34.99,1,34.99
61329,77263,934,28.99,1,28.99
61321,77246,716,49.99,1,49.99
61344,77297,929,29.99,1,29.99
61324,77253,711,34.99,1,34.99
61326,77257,795,2443.35,1,2443.35
61315,77233,883,53.99,1,53.99
61318,77238,878,21.98,1,21.98
61320,77243,871,9.99,1,9.99
61329,77264,923,4.99,1,4.99
61321,77247,860,24.49,1,24.49
61344,77298,873,2.29,1,2.29
61341,77289,878,21.98,1,21.98
61326,77258,877,7.95,1,7.95
61315,77234,712,8.99,1,8.99
61318,77239,708,34.99,1,34.99
61320,77244,870,4.99,1,4.99
61329,77265,707,34.99,1,34.99
61328,77262,883,53.99,1,53.99
61346,77302,870,4.99,1,4.99
61341,77290,714,49.99,1,49.99
61339,77283,878,21.98,1,21.98
61317,77237,878,21.98,1,21.98
61331,77268,933,32.6,1,32.6
61320,77245,707,34.99,1,34.99
61336,77278,867,69.99,1,69.99
61330,77266,933,32.6,1,32.6
61369,77360,958,742.35,1,742.35
61342,77291,921,4.99,1,4.99
61339,77284,865,63.5,1,63.5
61332,77271,928,24.99,1,24.99
61331,77269,922,3.99,1,3.99
61327,77259,782,2294.99,1,2294.99
61336,77279,875,8.99,1,8.99
61330,77267,922,3.99,1,3.99
61371,77363,999,539.99,1,539.99
61342,77292,930,35.0,1,35.0
61340,77285,878,21.98,1,21.98
61332,77272,921,4.99,1,4.99
61331,77270,873,2.29,1,2.29
61327,77260,712,8.99,1,8.99
61347,77303,870,4.99,1,4.99
61353,77319,878,21.98,1,21.98
61333,77273,921,4.99,1,4.99
61342,77293,873,2.29,1,2.29
61340,77286,871,9.99,1,9.99
61334,77275,929,29.99,1,29.99
61333,77274,929,29.99,1,29.99
61327,77261,707,34.99,1,34.99
61347,77304,858,24.49,1,24.49
61353,77320,707,34.99,1,34.99
61348,77306,934,28.99,1,28.99
61356,77324,983,769.49,1,769.49
61340,77287,870,4.99,1,4.99
61334,77276,873,2.29,1,2.29
61348,77307,923,4.99,1,4.99
61338,77281,921,4.99,1,4.99
61347,77305,883,53.99,1,53.99
61353,77321,864,63.5,1,63.5
61348,77308,858,24.49,1,24.49
61359,77333,780,2319.99,1,2319.99
61340,77288,873,2.29,1,2.29
61349,77309,934,28.99,1,28.99
61350,77312,930,35.0,1,35.0
61338,77282,708,34.99,1,34.99
61354,77322,712,8.99,1,8.99
61355,77323,713,49.99,1,49.99
61350,77313,921,4.99,1,4.99
61345,77299,929,29.99,1,29.99
61343,77294,859,24.49,1,24.49
61349,77310,923,4.99,1,4.99
61350,77314,707,34.99,1,34.99
61345,77300,921,4.99,1,4.99
61361,77339,798,1120.49,1,1120.49
61360,77334,782,2294.99,1,2294.99
61365,77348,975,1700.99,1,1700.99
61345,77301,707,34.99,1,34.99
61343,77295,870,4.99,1,4.99
61349,77311,708,34.99,1,34.99
61365,77349,707,34.99,1,34.99
61352,77318,930,35.0,1,35.0
61361,77340,884,53.99,1,53.99
61360,77335,921,4.99,1,4.99
61367,77354,968,2384.07,1,2384.07
61363,77343,963,742.35,1,742.35
61357,77325,980,769.49,1,769.49
61351,77315,930,35.0,1,35.0
61367,77355,870,4.99,1,4.99
61363,77344,870,4.99,1,4.99
61357,77326,929,29.99,1,29.99
61360,77336,930,35.0,1,35.0
61367,77356,872,8.99,1,8.99
61363,77345,872,8.99,1,8.99
61357,77327,921,4.99,1,4.99
61351,77316,878,21.98,1,21.98
61367,77357,882,53.99,1,53.99
61370,77361,954,2384.07,1,2384.07
61357,77328,708,34.99,1,34.99
61360,77337,711,34.99,1,34.99
61357,77329,858,24.49,1,24.49
61370,77362,707,34.99,1,34.99
61358,77330,780,2319.99,1,2319.99
61351,77317,707,34.99,1,34.99
61358,77331,878,21.98,1,21.98
61360,77338,716,49.99,1,49.99
61358,77332,865,63.5,1,63.5
61366,77350,957,2384.07,1,2384.07
61362,77341,782,2294.99,1,2294.99
61366,77351,870,4.99,1,4.99
61362,77342,873,2.29,1,2.29
61366,77352,872,8.99,1,8.99
61364,77346,955,2384.07,1,2384.07
61366,77353,880,54.99,1,54.99
61364,77347,712,8.99,1,8.99
61368,77358,969,2384.07,1,2384.07
61368,77359,711,34.99,1,34.99
61378,77370,712,8.99,1,8.99
61373,77365,871,9.99,1,9.99
61372,77364,877,7.95,1,7.95
61385,77389,873,2.29,1,2.29
61382,77380,784,2294.99,1,2294.99
61377,77369,712,8.99,1,8.99
61375,77367,708,34.99,1,34.99
61381,77378,784,2294.99,1,2294.99
61380,77375,784,2294.99,1,2294.99
61374,77366,708,34.99,1,34.99
61379,77371,795,2443.35,1,2443.35
61385,77390,877,7.95,1,7.95
61382,77381,878,21.98,1,21.98
61388,77396,928,24.99,1,24.99
61376,77368,877,7.95,1,7.95
61381,77379,930,35.0,1,35.0
61380,77376,930,35.0,1,35.0
61391,77402,934,28.99,1,28.99
61379,77372,922,3.99,1,3.99
61387,77394,923,4.99,1,4.99
61382,77382,871,9.99,1,9.99
61388,77397,873,2.29,1,2.29
61390,77399,934,28.99,1,28.99
61383,77384,781,2319.99,1,2319.99
61380,77377,873,2.29,1,2.29
61391,77403,923,4.99,1,4.99
61379,77373,933,32.6,1,32.6
61387,77395,712,8.99,1,8.99
61382,77383,870,4.99,1,4.99
61395,77412,870,4.99,1,4.99
61390,77400,923,4.99,1,4.99
61383,77385,878,21.98,1,21.98
61403,77430,921,4.99,1,4.99
61392,77404,928,24.99,1,24.99
61379,77374,711,34.99,1,34.99
61389,77398,933,32.6,1,32.6
61384,77387,922,3.99,1,3.99
61395,77413,880,54.99,1,54.99
61390,77401,711,34.99,1,34.99
61383,77386,880,54.99,1,54.99
61405,77433,928,24.99,1,24.99
61406,77436,921,4.99,1,4.99
61386,77391,934,28.99,1,28.99
61394,77408,871,9.99,1,9.99
61384,77388,715,49.99,1,49.99
61395,77414,877,7.95,1,7.95
61393,77405,933,32.6,1,32.6
61398,77419,921,4.99,1,4.99
61405,77434,921,4.99,1,4.99
61406,77437,929,29.99,1,29.99
61386,77392,923,4.99,1,4.99
61394,77409,708,34.99,1,34.99
61399,77420,921,4.99,1,4.99
61402,77427,878,21.98,1,21.98
61393,77406,922,3.99,1,3.99
61400,77422,921,4.99,1,4.99
61405,77435,877,7.95,1,7.95
61406,77438,708,34.99,1,34.99
61386,77393,873,2.29,1,2.29
61394,77410,714,49.99,1,49.99
61399,77421,708,34.99,1,34.99
61402,77428,711,34.99,1,34.99
61393,77407,707,34.99,1,34.99
61400,77423,708,34.99,1,34.99
61410,77450,784,2294.99,1,2294.99
61406,77439,881,53.99,1,53.99
61397,77418,870,4.99,1,4.99
61394,77411,859,24.49,1,24.49
61401,77424,878,21.98,1,21.98
61402,77429,860,24.49,1,24.49
61407,77440,922,3.99,1,3.99
61415,77469,781,2319.99,1,2319.99
61410,77451,878,21.98,1,21.98
61409,77445,783,2294.99,1,2294.99
61404,77431,878,21.98,1,21.98
61396,77415,870,4.99,1,4.99
61401,77425,712,8.99,1,8.99
61413,77464,784,2294.99,1,2294.99
61407,77441,873,2.29,1,2.29
61415,77470,878,21.98,1,21.98
61410,77452,877,7.95,1,7.95
61409,77446,930,35.0,1,35.0
61404,77432,715,49.99,1,49.99
61396,77416,711,34.99,1,34.99
61401,77426,713,49.99,1,49.99
61413,77465,871,9.99,1,9.99
61407,77442,876,120.0,1,120.0
61415,77471,715,49.99,1,49.99
61412,77457,784,2294.99,1,2294.99
61409,77447,921,4.99,1,4.99
61411,77453,784,2294.99,1,2294.99
61396,77417,716,49.99,1,49.99
61416,77473,966,2384.07,1,2384.07
61413,77466,870,4.99,1,4.99
61408,77443,922,3.99,1,3.99
61415,77472,712,8.99,1,8.99
61412,77458,930,35.0,1,35.0
61409,77448,878,21.98,1,21.98
61411,77454,871,9.99,1,9.99
61419,77482,800,1120.49,1,1120.49
61416,77474,872,8.99,1,8.99
61420,77483,784,2294.99,1,2294.99
61408,77444,880,54.99,1,54.99
61417,77477,800,1120.49,1,1120.49
61412,77459,878,21.98,1,21.98
61409,77449,874,8.99,1,8.99
61411,77455,870,4.99,1,4.99
61421,77487,712,8.99,1,8.99
61416,77475,870,4.99,1,4.99
61420,77484,878,21.98,1,21.98
61425,77499,972,1214.85,1,1214.85
61421,77488,969,2384.07,1,2384.07
61412,77460,871,9.99,1,9.99
61423,77493,999,539.99,1,539.99
61411,77456,708,34.99,1,34.99
61420,77485,880,54.99,1,54.99
61416,77476,707,34.99,1,34.99
61423,77494,922,3.99,1,3.99
61425,77500,707,34.99,1,34.99
61420,77486,712,8.99,1,8.99
61412,77461,870,4.99,1,4.99
61423,77495,931,21.49,1,21.49
61422,77489,956,2384.07,1,2384.07
61427,77505,999,539.99,1,539.99
61418,77478,799,1120.49,1,1120.49
61423,77496,711,34.99,1,34.99
61426,77501,999,539.99,1,539.99
61424,77497,999,539.99,1,539.99
61412,77462,712,8.99,1,8.99
61424,77498,711,34.99,1,34.99
61422,77490,923,4.99,1,4.99
61418,77479,922,3.99,1,3.99
61426,77502,872,8.99,1,8.99
61412,77463,881,53.99,1,53.99
61422,77491,934,28.99,1,28.99
61418,77480,932,24.99,1,24.99
61426,77503,870,4.99,1,4.99
61414,77467,780,2319.99,1,2319.99
61422,77492,711,34.99,1,34.99
61418,77481,708,34.99,1,34.99
61426,77504,707,34.99,1,34.99
61414,77468,711,34.99,1,34.99
61432,77517,929,29.99,1,29.99
61429,77510,792,2443.35,1,2443.35
61438,77537,974,1700.99,1,1700.99
61431,77515,922,3.99,1,3.99
61428,77506,796,2443.35,1,2443.35
61440,77541,982,769.49,1,769.49
61441,77543,780,2319.99,1,2319.99
61437,77532,990,539.99,1,539.99
61432,77518,921,4.99,1,4.99
61429,77511,922,3.99,1,3.99
61438,77538,882,53.99,1,53.99
61431,77516,932,24.99,1,24.99
61428,77507,922,3.99,1,3.99
61440,77542,713,49.99,1,49.99
61441,77544,871,9.99,1,9.99
61437,77533,878,21.98,1,21.98
61432,77519,873,2.29,1,2.29
61429,77512,933,32.6,1,32.6
61445,77553,931,21.49,1,21.49
61433,77520,929,29.99,1,29.99
61428,77508,933,32.6,1,32.6
61443,77549,883,53.99,1,53.99
61441,77545,870,4.99,1,4.99
61437,77534,871,9.99,1,9.99
61434,77524,870,4.99,1,4.99
61429,77513,707,34.99,1,34.99
61445,77554,873,2.29,1,2.29
61433,77521,921,4.99,1,4.99
61428,77509,873,2.29,1,2.29
61457,77584,921,4.99,1,4.99
61441,77546,860,24.49,1,24.49
61437,77535,870,4.99,1,4.99
61434,77525,712,8.99,1,8.99
61436,77528,923,4.99,1,4.99
61452,77572,929,29.99,1,29.99
61433,77522,873,2.29,1,2.29
61430,77514,708,34.99,1,34.99
61457,77585,873,2.29,1,2.29
61442,77547,784,2294.99,1,2294.99
61437,77536,859,24.49,1,24.49
61449,77562,922,3.99,1,3.99
61436,77529,934,28.99,1,28.99
61452,77573,873,2.29,1,2.29
61433,77523,877,7.95,1,7.95
61453,77574,870,4.99,1,4.99
61458,77586,921,4.99,1,4.99
61442,77548,930,35.0,1,35.0
61439,77539,973,1700.99,1,1700.99
61449,77563,933,32.6,1,32.6
61436,77530,870,4.99,1,4.99
61463,77599,930,35.0,1,35.0
61435,77526,881,53.99,1,53.99
61453,77575,871,9.99,1,9.99
61458,77587,873,2.29,1,2.29
61456,77582,865,63.5,1,63.5
61439,77540,713,49.99,1,49.99
61451,77567,921,4.99,1,4.99
61436,77531,872,8.99,1,8.99
61470,77614,955,2384.07,1,2384.07
61435,77527,712,8.99,1,8.99
61453,77576,708,34.99,1,34.99
61475,77628,955,2384.07,1,2384.07
61456,77583,870,4.99,1,4.99
61444,77550,928,24.99,1,24.99
61451,77568,929,29.99,1,29.99
61447,77558,929,29.99,1,29.99
61470,77615,923,4.99,1,4.99
61448,77561,929,29.99,1,29.99
61455,77580,867,69.99,1,69.99
61475,77629,711,34.99,1,34.99
61459,77588,921,4.99,1,4.99
61444,77551,921,4.99,1,4.99
61451,77569,711,34.99,1,34.99
61447,77559,921,4.99,1,4.99
61470,77616,934,28.99,1,28.99
61450,77564,929,29.99,1,29.99
61455,77581,860,24.49,1,24.49
61476,77630,997,539.99,1,539.99
61459,77589,865,63.5,1,63.5
61444,77552,873,2.29,1,2.29
61451,77570,858,24.49,1,24.49
61447,77560,874,8.99,1,8.99
61470,77617,707,34.99,1,34.99
61450,77565,921,4.99,1,4.99
61462,77597,930,35.0,1,35.0
61476,77631,931,21.49,1,21.49
61460,77590,921,4.99,1,4.99
61446,77555,933,32.6,1,32.6
61451,77571,716,49.99,1,49.99
61454,77577,870,4.99,1,4.99
61470,77618,712,8.99,1,8.99
61450,77566,873,2.29,1,2.29
61462,77598,873,2.29,1,2.29
61476,77632,873,2.29,1,2.29
61460,77591,928,24.99,1,24.99
61446,77556,922,3.99,1,3.99
61466,77606,780,2319.99,1,2319.99
61454,77578,871,9.99,1,9.99
61477,77633,800,1120.49,1,1120.49
61465,77601,991,539.99,1,539.99
61464,77600,878,21.98,1,21.98
61454,77579,880,54.99,1,54.99
61460,77592,866,63.5,1,63.5
61446,77557,858,24.49,1,24.49
61466,77607,930,35.0,1,35.0
61461,77593,921,4.99,1,4.99
61477,77634,872,8.99,1,8.99
61465,77602,878,21.98,1,21.98
61466,77608,873,2.29,1,2.29
61461,77594,930,35.0,1,35.0
61473,77625,782,2294.99,1,2294.99
61469,77613,953,1214.85,1,1214.85
61468,77611,959,742.35,1,742.35
61461,77595,716,49.99,1,49.99
61477,77635,870,4.99,1,4.99
61465,77603,711,34.99,1,34.99
61468,77612,708,34.99,1,34.99
61461,77596,858,24.49,1,24.49
61473,77626,871,9.99,1,9.99
61471,77619,801,1120.49,1,1120.49
61481,77645,980,769.49,1,769.49
61472,77623,782,2294.99,1,2294.99
61477,77636,880,54.99,1,54.99
61465,77604,712,8.99,1,8.99
61474,77627,962,742.35,1,742.35
