order_id,order_date,online_order,customer_id,store_id,sales_person_id,billtoaddressid,shiptoaddressid,subtotal,taxamt,freight,totaldue,created_at
59319,2013-11-02 00:00:00,t,20476,0,0,29186,29186,2521.31,201.7048,63.0328,2786.0476,2013-11-09 00:00:00
59320,2013-11-02 00:00:00,t,19696,0,0,14277,14277,597.26,47.7808,14.9315,659.9723,2013-11-09 00:00:00
59321,2013-11-02 00:00:00,t,15901,0,0,12632,12632,593.98,47.5184,14.8495,656.3479,2013-11-09 00:00:00
59322,2013-11-02 00:00:00,t,13885,0,0,23915,23915,2401.45,192.116,60.0363,2653.6023,2013-11-09 00:00:00
59323,2013-11-02 00:00:00,t,14239,0,0,12268,12268,2294.99,183.5992,57.3748,2535.964,2013-11-09 00:00:00
59324,2013-11-02 00:00:00,t,14006,0,0,20809,20809,2294.99,183.5992,57.3748,2535.964,2013-11-09 00:00:00
59325,2013-11-02 00:00:00,t,12402,0,0,23970,23970,777.34,62.1872,19.4335,858.9607,2013-11-09 00:00:00
59326,2013-11-02 00:00:00,t,12459,0,0,16432,16432,1249.84,99.9872,31.246,1381.0732,2013-11-09 00:00:00
59327,2013-11-02 00:00:00,t,24461,0,0,12292,12292,1120.49,89.6392,28.0123,1238.1415,2013-11-09 00:00:00
59328,2013-11-02 00:00:00,t,24924,0,0,14128,14128,1143.46,91.4768,28.5865,1263.5233,2013-11-09 00:00:00
59329,2013-11-02 00:00:00,t,22579,0,0,25640,25640,548.98,43.9184,13.7245,606.6229,2013-11-09 00:00:00
59330,2013-11-02 00:00:00,t,24467,0,0,26864,26864,1155.48,92.4384,28.887,1276.8054,2013-11-09 00:00:00
59331,2013-11-02 00:00:00,t,27864,0,0,26172,26172,2447.05,195.764,61.1763,2703.9903,2013-11-09 00:00:00
59332,2013-11-02 00:00:00,t,11444,0,0,25290,25290,2384.07,190.7256,59.6018,2634.3974,2013-11-09 00:00:00
59333,2013-11-02 00:00:00,t,29019,0,0,24367,24367,777.34,62.1872,19.4335,858.9607,2013-11-09 00:00:00
59334,2013-11-02 00:00:00,t,26607,0,0,11752,11752,742.35,59.388,18.5588,820.2968,2013-11-09 00:00:00
59335,2013-11-02 00:00:00,t,25403,0,0,20484,20484,1283.82,102.7056,32.0955,1418.6211,2013-11-09 00:00:00
59336,2013-11-02 00:00:00,t,20195,0,0,13186,13186,1174.48,93.9584,29.362,1297.8004,2013-11-09 00:00:00
59337,2013-11-02 00:00:00,t,19116,0,0,15507,15507,1183.47,94.6776,29.5868,1307.7344,2013-11-09 00:00:00
59338,2013-11-02 00:00:00,t,17269,0,0,14851,14851,1728.27,138.2616,43.2068,1909.7384,2013-11-09 00:00:00
59339,2013-11-02 00:00:00,t,20833,0,0,28509,28509,1120.49,89.6392,28.0123,1238.1415,2013-11-09 00:00:00
59340,2013-11-02 00:00:00,t,24031,0,0,16441,16441,1170.48,93.6384,29.262,1293.3804,2013-11-09 00:00:00
59341,2013-11-02 00:00:00,t,22443,0,0,15961,15961,553.97,44.3176,13.8493,612.1369,2013-11-09 00:00:00
59342,2013-11-02 00:00:00,t,25735,0,0,14043,14043,2407.04,192.5632,60.176,2659.7792,2013-11-09 00:00:00
59343,2013-11-03 00:00:00,t,12036,0,0,12076,12076,27.28,2.1824,0.682,30.1444,2013-11-10 00:00:00
59344,2013-11-03 00:00:00,t,22574,0,0,27265,27265,69.99,5.5992,1.7498,77.339,2013-11-10 00:00:00
59345,2013-11-03 00:00:00,t,29117,0,0,14760,14760,9.99,0.7992,0.2498,11.039,2013-11-10 00:00:00
59346,2013-11-03 00:00:00,t,16177,0,0,26383,26383,38.88,3.1104,0.972,42.9624,2013-11-10 00:00:00
59347,2013-11-03 00:00:00,t,17769,0,0,26927,26927,1728.27,138.2616,43.2068,1909.7384,2013-11-10 00:00:00
59348,2013-11-03 00:00:00,t,14138,0,0,27060,27060,865.95,69.276,21.6488,956.8748,2013-11-10 00:00:00
59349,2013-11-03 00:00:00,t,11850,0,0,17365,17365,49.99,3.9992,1.2498,55.239,2013-11-10 00:00:00
59350,2013-11-03 00:00:00,t,26466,0,0,25106,25106,24.99,1.9992,0.6248,27.614,2013-11-10 00:00:00
59351,2013-11-03 00:00:00,t,11505,0,0,28954,28954,7.28,0.5824,0.182,8.0444,2013-11-10 00:00:00
59352,2013-11-03 00:00:00,t,24812,0,0,24965,24965,82.59,6.6072,2.0648,91.262,2013-11-10 00:00:00
59353,2013-11-03 00:00:00,t,12431,0,0,12798,12798,27.28,2.1824,0.682,30.1444,2013-11-10 00:00:00
59354,2013-11-03 00:00:00,t,26125,0,0,18620,18620,29.98,2.3984,0.7495,33.1279,2013-11-10 00:00:00
59355,2013-11-03 00:00:00,t,11827,0,0,19423,19423,69.97,5.5976,1.7493,77.3169,2013-11-10 00:00:00
59356,2013-11-03 00:00:00,t,23500,0,0,12206,12206,34.98,2.7984,0.8745,38.6529,2013-11-10 00:00:00
59357,2013-11-03 00:00:00,t,22160,0,0,23767,23767,37.27,2.9816,0.9318,41.1834,2013-11-10 00:00:00
59358,2013-11-03 00:00:00,t,21917,0,0,13489,13489,69.97,5.5976,1.7493,77.3169,2013-11-10 00:00:00
59359,2013-11-03 00:00:00,t,22991,0,0,29823,29823,34.98,2.7984,0.8745,38.6529,2013-11-10 00:00:00
59360,2013-11-03 00:00:00,t,21579,0,0,12801,12801,14.98,1.1984,0.3745,16.5529,2013-11-10 00:00:00
59361,2013-11-03 00:00:00,t,18365,0,0,27719,27719,39.98,3.1984,0.9995,44.1779,2013-11-10 00:00:00
59362,2013-11-03 00:00:00,t,13850,0,0,27404,27404,56.97,4.5576,1.4243,62.9519,2013-11-10 00:00:00
59363,2013-11-03 00:00:00,t,14971,0,0,26855,26855,39.98,3.1984,0.9995,44.1779,2013-11-10 00:00:00
59364,2013-11-03 00:00:00,t,18187,0,0,27001,27001,44.91,3.5928,1.1228,49.6256,2013-11-10 00:00:00
59365,2013-11-03 00:00:00,t,16535,0,0,22492,22492,37.97,3.0376,0.9493,41.9569,2013-11-10 00:00:00
59366,2013-11-03 00:00:00,t,13781,0,0,16506,16506,69.97,5.5976,1.7493,77.3169,2013-11-10 00:00:00
59367,2013-11-03 00:00:00,t,26417,0,0,11592,11592,6.28,0.5024,0.157,6.9394,2013-11-10 00:00:00
59368,2013-11-03 00:00:00,t,20730,0,0,14566,14566,68.97,5.5176,1.7243,76.2119,2013-11-10 00:00:00
59369,2013-11-03 00:00:00,t,25666,0,0,23636,23636,39.98,3.1984,0.9995,44.1779,2013-11-10 00:00:00
59370,2013-11-03 00:00:00,t,12092,0,0,27326,27326,42.28,3.3824,1.057,46.7194,2013-11-10 00:00:00
59371,2013-11-03 00:00:00,t,17347,0,0,18494,18494,21.98,1.7584,0.5495,24.2879,2013-11-10 00:00:00
59372,2013-11-03 00:00:00,t,14199,0,0,26920,26920,49.97,3.9976,1.2493,55.2169,2013-11-10 00:00:00
59373,2013-11-03 00:00:00,t,16085,0,0,21914,21914,56.97,4.5576,1.4243,62.9519,2013-11-10 00:00:00
59374,2013-11-03 00:00:00,t,14413,0,0,28866,28866,889.47,71.1576,22.2368,982.8644,2013-11-10 00:00:00
59375,2013-11-03 00:00:00,t,18936,0,0,18437,18437,839.48,67.1584,20.987,927.6254,2013-11-10 00:00:00
59376,2013-11-03 00:00:00,t,14559,0,0,21657,21657,848.47,67.8776,21.2118,937.5594,2013-11-10 00:00:00
59377,2013-11-03 00:00:00,t,12763,0,0,29432,29432,589.96,47.1968,14.749,651.9058,2013-11-10 00:00:00
59378,2013-11-03 00:00:00,t,15304,0,0,16315,16315,2369.96,189.5968,59.249,2618.8058,2013-11-10 00:00:00
59379,2013-11-03 00:00:00,t,13907,0,0,25534,25534,2414.99,193.1992,60.3748,2668.564,2013-11-10 00:00:00
59380,2013-11-03 00:00:00,t,13484,0,0,13666,13666,2369.97,189.5976,59.2493,2618.8169,2013-11-10 00:00:00
59381,2013-11-03 00:00:00,t,14112,0,0,24345,24345,2360.95,188.876,59.0238,2608.8498,2013-11-10 00:00:00
59382,2013-11-03 00:00:00,t,14242,0,0,21876,21876,2350.96,188.0768,58.774,2597.8108,2013-11-10 00:00:00
59383,2013-11-03 00:00:00,t,11776,0,0,13392,13392,2500.97,200.0776,62.5243,2763.5719,2013-11-10 00:00:00
59384,2013-11-03 00:00:00,t,14598,0,0,16306,16306,2445.94,195.6752,61.1485,2702.7637,2013-11-10 00:00:00
59385,2013-11-03 00:00:00,t,11775,0,0,18614,18614,2334.98,186.7984,58.3745,2580.1529,2013-11-10 00:00:00
59386,2013-11-03 00:00:00,t,12404,0,0,26464,26464,786.33,62.9064,19.6583,868.8947,2013-11-10 00:00:00
59387,2013-11-03 00:00:00,t,19631,0,0,25645,25645,1700.99,136.0792,42.5248,1879.594,2013-11-10 00:00:00
59388,2013-11-03 00:00:00,t,14523,0,0,12482,12482,1735.98,138.8784,43.3995,1918.2579,2013-11-10 00:00:00
59389,2013-11-03 00:00:00,t,17329,0,0,20460,20460,2443.35,195.468,61.0838,2699.9018,2013-11-10 00:00:00
59390,2013-11-03 00:00:00,t,17286,0,0,24057,24057,2451.3,196.104,61.2825,2708.6865,2013-11-10 00:00:00
59391,2013-11-03 00:00:00,t,17726,0,0,15838,15838,1143.46,91.4768,28.5865,1263.5233,2013-11-10 00:00:00
59392,2013-11-03 00:00:00,t,12240,0,0,21713,21713,564.99,45.1992,14.1248,624.314,2013-11-10 00:00:00
59393,2013-11-03 00:00:00,t,26520,0,0,29370,29370,778.62,62.2896,19.4655,860.3751,2013-11-10 00:00:00
59394,2013-11-03 00:00:00,t,25395,0,0,16830,16830,1223.84,97.9072,30.596,1352.3432,2013-11-10 00:00:00
59395,2013-11-03 00:00:00,t,25193,0,0,12107,12107,2419.06,193.5248,60.4765,2673.0613,2013-11-10 00:00:00
59396,2013-11-03 00:00:00,t,19526,0,0,17479,17479,1179.47,94.3576,29.4868,1303.3144,2013-11-10 00:00:00
59397,2013-11-03 00:00:00,t,20111,0,0,26646,26646,1169.46,93.5568,29.2365,1292.2533,2013-11-10 00:00:00
59398,2013-11-03 00:00:00,t,19436,0,0,11612,11612,1159.71,92.7768,28.9928,1281.4796,2013-11-10 00:00:00
59399,2013-11-03 00:00:00,t,27183,0,0,17351,17351,1147.77,91.8216,28.6943,1268.2859,2013-11-10 00:00:00
59400,2013-11-03 00:00:00,t,26817,0,0,13446,13446,553.97,44.3176,13.8493,612.1369,2013-11-10 00:00:00
59401,2013-11-03 00:00:00,t,26947,0,0,14068,14068,624.97,49.9976,15.6243,690.5919,2013-11-10 00:00:00
59402,2013-11-03 00:00:00,t,29473,0,0,17399,17399,2419.06,193.5248,60.4765,2673.0613,2013-11-10 00:00:00
59403,2013-11-03 00:00:00,t,15085,0,0,29688,29688,2419.06,193.5248,60.4765,2673.0613,2013-11-10 00:00:00
59404,2013-11-03 00:00:00,t,12655,0,0,27535,27535,2419.06,193.5248,60.4765,2673.0613,2013-11-10 00:00:00
59405,2013-11-03 00:00:00,t,29068,0,0,28717,28717,751.34,60.1072,18.7835,830.2307,2013-11-10 00:00:00
59406,2013-11-03 00:00:00,t,22580,0,0,21829,21829,607.96,48.6368,15.199,671.7958,2013-11-10 00:00:00
59407,2013-11-04 00:00:00,t,14164,0,0,19553,19553,2344.96,187.5968,58.624,2591.1808,2013-11-11 00:00:00
59408,2013-11-04 00:00:00,t,12394,0,0,27806,27806,2371.96,189.7568,59.299,2621.0158,2013-11-11 00:00:00
59409,2013-11-04 00:00:00,t,13406,0,0,28149,28149,2369.96,189.5968,59.249,2618.8058,2013-11-11 00:00:00
59410,2013-11-04 00:00:00,t,14160,0,0,26663,26663,2376.96,190.1568,59.424,2626.5408,2013-11-11 00:00:00
59411,2013-11-04 00:00:00,t,22524,0,0,18054,18054,2478.24,198.2592,61.956,2738.4552,2013-11-11 00:00:00
59412,2013-11-04 00:00:00,t,14015,0,0,13182,13182,24.99,1.9992,0.6248,27.614,2013-11-11 00:00:00
59413,2013-11-04 00:00:00,t,18744,0,0,29655,29655,21.98,1.7584,0.5495,24.2879,2013-11-11 00:00:00
59414,2013-11-04 00:00:00,t,11149,0,0,15782,15782,7.28,0.5824,0.182,8.0444,2013-11-11 00:00:00
59415,2013-11-04 00:00:00,t,17300,0,0,17227,17227,40.23,3.2184,1.0058,44.4542,2013-11-11 00:00:00
59416,2013-11-04 00:00:00,t,21377,0,0,17897,17897,69.99,5.5992,1.7498,77.339,2013-11-11 00:00:00
59417,2013-11-04 00:00:00,t,15237,0,0,13349,13349,34.99,2.7992,0.8748,38.664,2013-11-11 00:00:00
59418,2013-11-04 00:00:00,t,14223,0,0,27551,27551,49.99,3.9992,1.2498,55.239,2013-11-11 00:00:00
59419,2013-11-04 00:00:00,t,21044,0,0,17033,17033,1750.98,140.0784,43.7745,1934.8329,2013-11-11 00:00:00
59420,2013-11-04 00:00:00,t,28077,0,0,21529,21529,21.49,1.7192,0.5373,23.7465,2013-11-11 00:00:00
59421,2013-11-04 00:00:00,t,11215,0,0,16480,16480,21.49,1.7192,0.5373,23.7465,2013-11-11 00:00:00
59422,2013-11-04 00:00:00,t,11330,0,0,27048,27048,39.98,3.1984,0.9995,44.1779,2013-11-11 00:00:00
59423,2013-11-04 00:00:00,t,27411,0,0,22350,22350,23.78,1.9024,0.5945,26.2769,2013-11-11 00:00:00
59424,2013-11-04 00:00:00,t,11287,0,0,25057,25057,38.88,3.1104,0.972,42.9624,2013-11-11 00:00:00
59425,2013-11-04 00:00:00,t,24973,0,0,17987,17987,71.58,5.7264,1.7895,79.0959,2013-11-11 00:00:00
59426,2013-11-04 00:00:00,t,25870,0,0,22726,22726,37.93,3.0344,0.9483,41.9127,2013-11-11 00:00:00
59427,2013-11-04 00:00:00,t,11091,0,0,13550,13550,32.27,2.5816,0.8068,35.6584,2013-11-11 00:00:00
59428,2013-11-04 00:00:00,t,11253,0,0,26098,26098,37.27,2.9816,0.9318,41.1834,2013-11-11 00:00:00
59429,2013-11-04 00:00:00,t,24980,0,0,18747,18747,32.6,2.608,0.815,36.023,2013-11-11 00:00:00
59430,2013-11-04 00:00:00,t,22240,0,0,22624,22624,32.28,2.5824,0.807,35.6694,2013-11-11 00:00:00
59431,2013-11-04 00:00:00,t,22355,0,0,26715,26715,9.99,0.7992,0.2498,11.039,2013-11-11 00:00:00
59432,2013-11-04 00:00:00,t,21244,0,0,17736,17736,49.97,3.9976,1.2493,55.2169,2013-11-11 00:00:00
59433,2013-11-04 00:00:00,t,19243,0,0,26700,26700,69.99,5.5992,1.7498,77.339,2013-11-11 00:00:00
59434,2013-11-04 00:00:00,t,17467,0,0,22163,22163,4.99,0.3992,0.1248,5.514,2013-11-11 00:00:00
59435,2013-11-04 00:00:00,t,24649,0,0,14532,14532,4.99,0.3992,0.1248,5.514,2013-11-11 00:00:00
59436,2013-11-04 00:00:00,t,16333,0,0,25749,25749,56.97,4.5576,1.4243,62.9519,2013-11-11 00:00:00
59437,2013-11-04 00:00:00,t,15449,0,0,12900,12900,42.28,3.3824,1.057,46.7194,2013-11-11 00:00:00
59438,2013-11-04 00:00:00,t,14810,0,0,25966,25966,39.99,3.1992,0.9998,44.189,2013-11-11 00:00:00
59439,2013-11-04 00:00:00,t,12376,0,0,28699,28699,25.48,2.0384,0.637,28.1554,2013-11-11 00:00:00
59440,2013-11-04 00:00:00,t,14694,0,0,18846,18846,77.96,6.2368,1.949,86.1458,2013-11-11 00:00:00
59441,2013-11-04 00:00:00,t,24720,0,0,18837,18837,15.23,1.2184,0.3808,16.8292,2013-11-11 00:00:00
59442,2013-11-04 00:00:00,t,17105,0,0,21423,21423,43.46,3.4768,1.0865,48.0233,2013-11-11 00:00:00
59443,2013-11-04 00:00:00,t,14658,0,0,19253,19253,37.29,2.9832,0.9323,41.2055,2013-11-11 00:00:00
59444,2013-11-04 00:00:00,t,11867,0,0,23077,23077,74.98,5.9984,1.8745,82.8529,2013-11-11 00:00:00
59445,2013-11-04 00:00:00,t,13307,0,0,18518,18518,81.46,6.5168,2.0365,90.0133,2013-11-11 00:00:00
59446,2013-11-04 00:00:00,t,16106,0,0,22935,22935,100.94,8.0752,2.5235,111.5387,2013-11-11 00:00:00
59447,2013-11-04 00:00:00,t,12427,0,0,18521,18521,39.99,3.1992,0.9998,44.189,2013-11-11 00:00:00
59448,2013-11-04 00:00:00,t,17027,0,0,20787,20787,85.48,6.8384,2.137,94.4554,2013-11-11 00:00:00
59449,2013-11-04 00:00:00,t,11589,0,0,18684,18684,14.98,1.1984,0.3745,16.5529,2013-11-11 00:00:00
59450,2013-11-04 00:00:00,t,14496,0,0,29330,29330,804.48,64.3584,20.112,888.9504,2013-11-11 00:00:00
59451,2013-11-04 00:00:00,t,19690,0,0,26298,26298,572.26,45.7808,14.3065,632.3473,2013-11-11 00:00:00
59452,2013-11-04 00:00:00,t,13478,0,0,16137,16137,2454.97,196.3976,61.3743,2712.7419,2013-11-11 00:00:00
59453,2013-11-04 00:00:00,t,14044,0,0,26241,26241,2357.28,188.5824,58.932,2604.7944,2013-11-11 00:00:00
59454,2013-11-04 00:00:00,t,13436,0,0,21282,21282,2316.97,185.3576,57.9243,2560.2519,2013-11-11 00:00:00
59455,2013-11-04 00:00:00,t,26964,0,0,21174,21174,751.34,60.1072,18.7835,830.2307,2013-11-11 00:00:00
59456,2013-11-04 00:00:00,t,26946,0,0,25137,25137,1214.85,97.188,30.3713,1342.4093,2013-11-11 00:00:00
59457,2013-11-04 00:00:00,t,19298,0,0,17845,17845,1214.85,97.188,30.3713,1342.4093,2013-11-11 00:00:00
59458,2013-11-04 00:00:00,t,15015,0,0,27231,27231,1754.98,140.3984,43.8745,1939.2529,2013-11-11 00:00:00
59459,2013-11-04 00:00:00,t,20216,0,0,29497,29497,1760.47,140.8376,44.0118,1945.3194,2013-11-11 00:00:00
59460,2013-11-04 00:00:00,t,20217,0,0,26569,26569,2511.32,200.9056,62.783,2775.0086,2013-11-11 00:00:00
59461,2013-11-04 00:00:00,t,24465,0,0,29104,29104,1174.48,93.9584,29.362,1297.8004,2013-11-11 00:00:00
59462,2013-11-04 00:00:00,t,24466,0,0,17743,17743,1155.48,92.4384,28.887,1276.8054,2013-11-11 00:00:00
59463,2013-11-04 00:00:00,t,27362,0,0,23705,23705,624.46,49.9568,15.6115,690.0283,2013-11-11 00:00:00
59464,2013-11-04 00:00:00,t,11058,0,0,24756,24756,2473.05,197.844,61.8263,2732.7203,2013-11-11 00:00:00
59465,2013-11-04 00:00:00,t,11069,0,0,19064,19064,2384.07,190.7256,59.6018,2634.3974,2013-11-11 00:00:00
59466,2013-11-04 00:00:00,t,29044,0,0,20825,20825,742.35,59.388,18.5588,820.2968,2013-11-11 00:00:00
59467,2013-11-04 00:00:00,t,16758,0,0,15641,15641,742.35,59.388,18.5588,820.2968,2013-11-11 00:00:00
59468,2013-11-04 00:00:00,t,26545,0,0,12612,12612,751.34,60.1072,18.7835,830.2307,2013-11-11 00:00:00
59469,2013-11-04 00:00:00,t,24496,0,0,19083,19083,771.34,61.7072,19.2835,852.3307,2013-11-11 00:00:00
59470,2013-11-04 00:00:00,t,25334,0,0,22919,22919,2398.05,191.844,59.9513,2649.8453,2013-11-11 00:00:00
59471,2013-11-04 00:00:00,t,25398,0,0,26443,26443,2419.06,193.5248,60.4765,2673.0613,2013-11-11 00:00:00
59472,2013-11-04 00:00:00,t,25399,0,0,27284,27284,2393.06,191.4448,59.8265,2644.3313,2013-11-11 00:00:00
59473,2013-11-04 00:00:00,t,24633,0,0,23995,23995,2447.05,195.764,61.1763,2703.9903,2013-11-11 00:00:00
59474,2013-11-04 00:00:00,t,24641,0,0,21695,21695,2384.07,190.7256,59.6018,2634.3974,2013-11-11 00:00:00
59475,2013-11-04 00:00:00,t,17664,0,0,13976,13976,624.95,49.996,15.6238,690.5698,2013-11-11 00:00:00
59476,2013-11-04 00:00:00,t,23924,0,0,19629,19629,1129.48,90.3584,28.237,1248.0754,2013-11-11 00:00:00
59477,2013-11-04 00:00:00,t,22628,0,0,20046,20046,562.96,45.0368,14.074,622.0708,2013-11-11 00:00:00
59478,2013-11-04 00:00:00,t,22610,0,0,27074,27074,574.98,45.9984,14.3745,635.3529,2013-11-11 00:00:00
59479,2013-11-04 00:00:00,t,26928,0,0,22388,22388,597.95,47.836,14.9488,660.7348,2013-11-11 00:00:00
59480,2013-11-04 00:00:00,t,26860,0,0,20824,20824,539.99,43.1992,13.4998,596.689,2013-11-11 00:00:00
59481,2013-11-04 00:00:00,t,25736,0,0,18599,18599,2453.04,196.2432,61.326,2710.6092,2013-11-11 00:00:00
59482,2013-11-04 00:00:00,t,15082,0,0,11763,11763,2473.04,197.8432,61.826,2732.7092,2013-11-11 00:00:00
59483,2013-11-04 00:00:00,t,28417,0,0,18004,18004,2426.0,194.08,60.65,2680.73,2013-11-11 00:00:00
59484,2013-11-04 00:00:00,t,29468,0,0,18084,18084,2428.05,194.244,60.7013,2682.9953,2013-11-11 00:00:00
59485,2013-11-04 00:00:00,t,11356,0,0,13309,13309,902.98,72.2384,22.5745,997.7929,2013-11-11 00:00:00
59486,2013-11-04 00:00:00,t,13010,0,0,11501,11501,1312.82,105.0256,32.8205,1450.6661,2013-11-11 00:00:00
59487,2013-11-04 00:00:00,t,22581,0,0,22981,22981,567.76,45.4208,14.194,627.3748,2013-11-11 00:00:00
59488,2013-11-05 00:00:00,t,12854,0,0,16800,16800,2317.92,185.4336,57.948,2561.3016,2013-11-12 00:00:00
59489,2013-11-05 00:00:00,t,14775,0,0,12704,12704,2406.95,192.556,60.1738,2659.6798,2013-11-12 00:00:00
59490,2013-11-05 00:00:00,t,12333,0,0,17146,17146,2372.95,189.836,59.3238,2622.1098,2013-11-12 00:00:00
59491,2013-11-05 00:00:00,t,19622,0,0,22363,22363,25.48,2.0384,0.637,28.1554,2013-11-12 00:00:00
59492,2013-11-05 00:00:00,t,19623,0,0,17777,17777,60.47,4.8376,1.5118,66.8194,2013-11-12 00:00:00
59493,2013-11-05 00:00:00,t,17479,0,0,15358,15358,100.46,8.0368,2.5115,111.0083,2013-11-12 00:00:00
59494,2013-11-05 00:00:00,t,27146,0,0,23817,23817,74.98,5.9984,1.8745,82.8529,2013-11-12 00:00:00
59495,2013-11-05 00:00:00,t,27351,0,0,20529,20529,123.98,9.9184,3.0995,136.9979,2013-11-12 00:00:00
59496,2013-11-05 00:00:00,t,26670,0,0,25986,25986,69.99,5.5992,1.7498,77.339,2013-11-12 00:00:00
59497,2013-11-05 00:00:00,t,22017,0,0,17546,17546,69.99,5.5992,1.7498,77.339,2013-11-12 00:00:00
59498,2013-11-05 00:00:00,t,12692,0,0,14731,14731,6.28,0.5024,0.157,6.9394,2013-11-12 00:00:00
59499,2013-11-05 00:00:00,t,11466,0,0,18319,18319,49.97,3.9976,1.2493,55.2169,2013-11-12 00:00:00
59500,2013-11-05 00:00:00,t,14052,0,0,27405,27405,58.98,4.7184,1.4745,65.1729,2013-11-12 00:00:00
59501,2013-11-05 00:00:00,t,28338,0,0,19744,19744,47.97,3.8376,1.1993,53.0069,2013-11-12 00:00:00
59502,2013-11-05 00:00:00,t,21027,0,0,25435,25435,1754.98,140.3984,43.8745,1939.2529,2013-11-12 00:00:00
59503,2013-11-05 00:00:00,t,24090,0,0,28748,28748,1735.98,138.8784,43.3995,1918.2579,2013-11-12 00:00:00
59504,2013-11-05 00:00:00,t,17775,0,0,24661,24661,1793.47,143.4776,44.8368,1981.7844,2013-11-12 00:00:00
59505,2013-11-05 00:00:00,t,24039,0,0,17935,17935,1700.99,136.0792,42.5248,1879.594,2013-11-12 00:00:00
59506,2013-11-05 00:00:00,t,17813,0,0,19391,19391,576.95,46.156,14.4238,637.5298,2013-11-12 00:00:00
59507,2013-11-05 00:00:00,t,20728,0,0,13102,13102,709.26,56.7408,17.7315,783.7323,2013-11-12 00:00:00
59508,2013-11-05 00:00:00,t,19310,0,0,12138,12138,828.47,66.2776,20.7118,915.4594,2013-11-12 00:00:00
59509,2013-11-05 00:00:00,t,16053,0,0,16941,16941,828.47,66.2776,20.7118,915.4594,2013-11-12 00:00:00
59510,2013-11-05 00:00:00,t,11330,0,0,27048,27048,29.48,2.3584,0.737,32.5754,2013-11-12 00:00:00
59511,2013-11-05 00:00:00,t,26713,0,0,18388,18388,58.47,4.6776,1.4618,64.6094,2013-11-12 00:00:00
59512,2013-11-05 00:00:00,t,25930,0,0,27032,27032,29.98,2.3984,0.7495,33.1279,2013-11-12 00:00:00
59513,2013-11-05 00:00:00,t,24992,0,0,16879,16879,42.84,3.4272,1.071,47.3382,2013-11-12 00:00:00
59514,2013-11-05 00:00:00,t,26171,0,0,24013,24013,27.28,2.1824,0.682,30.1444,2013-11-12 00:00:00
59515,2013-11-05 00:00:00,t,22777,0,0,27646,27646,193.98,15.5184,4.8495,214.3479,2013-11-12 00:00:00
59516,2013-11-05 00:00:00,t,14661,0,0,17705,17705,96.07,7.6856,2.4018,106.1574,2013-11-12 00:00:00
59517,2013-11-05 00:00:00,t,17337,0,0,13644,13644,14.98,1.1984,0.3745,16.5529,2013-11-12 00:00:00
59518,2013-11-05 00:00:00,t,19147,0,0,13277,13277,94.46,7.5568,2.3615,104.3783,2013-11-12 00:00:00
59519,2013-11-05 00:00:00,t,22162,0,0,18440,18440,69.97,5.5976,1.7493,77.3169,2013-11-12 00:00:00
59520,2013-11-05 00:00:00,t,14760,0,0,26821,26821,9.99,0.7992,0.2498,11.039,2013-11-12 00:00:00
59521,2013-11-05 00:00:00,t,13486,0,0,18935,18935,64.98,5.1984,1.6245,71.8029,2013-11-12 00:00:00
59522,2013-11-05 00:00:00,t,11091,0,0,13550,13550,69.99,5.5992,1.7498,77.339,2013-11-12 00:00:00
59523,2013-11-05 00:00:00,t,27734,0,0,26347,26347,119.98,9.5984,2.9995,132.5779,2013-11-12 00:00:00
59524,2013-11-05 00:00:00,t,18837,0,0,19494,19494,94.48,7.5584,2.362,104.4004,2013-11-12 00:00:00
59525,2013-11-05 00:00:00,t,23892,0,0,28400,28400,4.99,0.3992,0.1248,5.514,2013-11-12 00:00:00
59526,2013-11-05 00:00:00,t,23803,0,0,27377,27377,68.49,5.4792,1.7123,75.6815,2013-11-12 00:00:00
59527,2013-11-05 00:00:00,t,16385,0,0,25631,25631,64.47,5.1576,1.6118,71.2394,2013-11-12 00:00:00
59528,2013-11-05 00:00:00,t,13659,0,0,21715,21715,65.96,5.2768,1.649,72.8858,2013-11-12 00:00:00
59529,2013-11-05 00:00:00,t,18129,0,0,21002,21002,96.46,7.7168,2.4115,106.5883,2013-11-12 00:00:00
59530,2013-11-05 00:00:00,t,13791,0,0,15025,15025,71.58,5.7264,1.7895,79.0959,2013-11-12 00:00:00
59531,2013-11-05 00:00:00,t,12821,0,0,12836,12836,74.98,5.9984,1.8745,82.8529,2013-11-12 00:00:00
59532,2013-11-05 00:00:00,t,26821,0,0,20943,20943,27.77,2.2216,0.6943,30.6859,2013-11-12 00:00:00
59533,2013-11-05 00:00:00,t,21132,0,0,27160,27160,21.49,1.7192,0.5373,23.7465,2013-11-12 00:00:00
59534,2013-11-05 00:00:00,t,23441,0,0,21851,21851,88.97,7.1176,2.2243,98.3119,2013-11-12 00:00:00
59535,2013-11-05 00:00:00,t,17226,0,0,17753,17753,39.98,3.1984,0.9995,44.1779,2013-11-12 00:00:00
59536,2013-11-05 00:00:00,t,11165,0,0,16288,16288,35.0,2.8,0.875,38.675,2013-11-12 00:00:00
59537,2013-11-05 00:00:00,t,12115,0,0,29360,29360,39.99,3.1992,0.9998,44.189,2013-11-12 00:00:00
59538,2013-11-05 00:00:00,t,13169,0,0,14600,14600,71.97,5.7576,1.7993,79.5269,2013-11-12 00:00:00
